asiasanat;ilmestymispäivä;käytön päättyminen;nimellisarvo;merkin nimi;merkin väri;painopaikka;painosmäärä;taiteilija;valuutta;kuvan_url;id;sub_label;label
vaakuna leijona saarinen 1917 saarismalli;07.02.1921;31.12.1930;0.6;Malli 1917 Saarinen;lila;Suomen leimakonttorin kirjapaino;7485000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0108.jpg;0108.jpg;108;108 Malli 1917 Saarinen
vaakuna leijona saarinen 1917 saarismalli;10.02.1921;31.12.1930;0.9;Malli 1917 Saarinen;punainen;Suomen leimakonttorin kirjapaino;6150000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0109.jpg;0109.jpg;109;109 Malli 1917 Saarinen
vaakuna leijona saarinen 1917 saarismalli;07.02.1921;31.12.1930;1.5;Malli 1917 Saarinen;sininen;Suomen leimakonttorin kirjapaino;14200000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0110.jpg;0110.jpg;110;110 Malli 1917 Saarinen
vaakuna leijona saarinen 1917 saarismalli;26.06.1921;31.12.1930;0.1;Malli 1917 Saarinen;sininen;Suomen leimakonttorin kirjapaino;31158000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0111.jpg;0111.jpg;111;111 Malli 1917 Saarinen
vaakuna leijona saarinen 1917 saarismalli;06.07.1921;31.12.1930;0.5;Malli 1917 Saarinen;vihreä;Suomen leimakonttorin kirjapaino;25215400;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0112.jpg;0112.jpg;112;112 Malli 1917 Saarinen
vaakuna leijona saarinen 1917 saarismalli;02.12.1921;31.12.1930;0.6;Malli 1917 Saarinen;lila;Suomen leimakonttorin kirjapaino;45273000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0113.jpg;0113.jpg;113;113 Malli 1917 Saarinen
vaakuna leijona saarinen 1917 saarismalli;31.03.1921;31.12.1930;0.75;Malli 1917 Saarinen;keltainen;Suomen leimakonttorin kirjapaino;5500000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0114.jpg;0114.jpg;114;114 Malli 1917 Saarinen
vaakuna leijona saarinen 1917 saarismalli;06.03.1921;31.07.1925;2;Malli 1917 Saarinen;vihreä / musta;Suomen leimakonttorin kirjapaino;4935000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0115.jpg;0115.jpg;115;115 Malli 1917 Saarinen
vaakuna leijona saarinen 1917 saarismalli;07.03.1921;31.12.1930;3;Malli 1917 Saarinen;sininen / musta;Suomen leimakonttorin kirjapaino;4925000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0116.jpg;0116.jpg;116;116 Malli 1917 Saarinen
vaakuna leijona saarinen 1917 saarismalli;07.03.1921;31.12.1930;25;Malli 1917 Saarinen;punainen / keltainen;Suomen leimakonttorin kirjapaino;379000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0117.jpg;0117.jpg;117;117 Malli 1917 Saarinen
vaakuna leijona punainen risti avustus hyväntekeväisyys avustustoiminta;15.05.1922;31.12.1930;1;Suomen vaakuna ja punainen risti;harmaa;Suomen leimakonttorin kirjapaino;655650;Eric O. W. Ehrström;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0118.jpg;0118.jpg;118;118 Suomen vaakuna ja punainen risti
vaakuna leijona  saarinen 1917 saarismalli;28.06.1924;31.12.1930;0.2;Malli 1917 Saarinen;ruskea;Suomen Pankin Setelipaino;4434000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0119.jpg;0119.jpg;119;119 Malli 1917 Saarinen
vaakuna leijona saarinen 1917 saarismalli;01.06.1923;31.12.1930;0.3;Malli 1917 Saarinen;vihreä;Suomen leimakonttorin kirjapaino;15011000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0120.jpg;0120.jpg;120;120 Malli 1917 Saarinen
vaakuna leijona saarinen 1917 saarismalli;01.07.1924;31.12.1930;0.4;Malli 1917 Saarinen;vihreä;Suomen Pankin Setelipaino;4428000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0121.jpg;0121.jpg;121;121 Malli 1917 Saarinen
vaakuna leijona saarinen 1917 saarismalli;07.11.1922;31.12.1930;2;Malli 1917 Saarinen;sininen / sininen;Suomen leimakonttorin kirjapaino;12889000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0122.jpg;0122.jpg;122;122 Malli 1917 Saarinen
vaakuna leijona saarinen 1917 saarismalli;01.02.1929;31.12.1930;0.25;Malli 1917 Saarinen;ruskea;Suomen Pankin Setelipaino;2000000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0125.jpg;0125.jpg;125;125 Malli 1917 Saarinen
vaakuna leijona saarinen 1917 saarismalli;07.04.1926;31.12.1930;1.5;Malli 1917 Saarinen;vihreä / lila;Suomen Pankin Setelipaino;125447000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0131.jpg;0131.jpg;131;131 Malli 1917 Saarinen
vaakuna leijona saarinen 1917 saarismalli;07.10.1925;31.12.1930;1;Malli 1917 Saarinen;oranssi;Suomen leimakonttorin kirjapaino;68078000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0137.jpg;0137.jpg;137;137 Malli 1917 Saarinen
vaakuna itsenäisyys leijona juhlavuosi;06.12.1927;06.03.1928;1.5;Itsenäisyyden 10-vuotisjuhla;sinertävänlila;Suomen Pankin Setelipaino;4800000;Aksel Ekros;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0138.jpg;0138.jpg;138;138 Itsenäisyyden 10-vuotisjuhla
vaakuna itsenäisyys leijona juhlavuosi;06.12.1927;06.03.1928;2;Itsenäisyyden 10-vuotisjuhla;sininen;Suomen Pankin Setelipaino;2900000;Aksel Ekros;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0139.jpg;0139.jpg;139;139 Itsenäisyyden 10-vuotisjuhla
kansainvälinen postimerkkinäyttely  Taidehalli Helsinki filatelia harrastus näyttely vaakuna leijona;10.11.1928;18.11.1928;1;Postimerkkinäyttely 1928;oranssi;Suomen Pankin Setelipaino;100000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0150.jpg;0150.jpg;150;150 Postimerkkinäyttely 1928
kansainvälinen postimerkkinäyttely  Taidehalli Helsinki filatelia harrastus näyttely vaakuna leijona;10.11.1928;18.11.1928;1.5;Postimerkkinäyttely 1928;vihreä / lila;Suomen Pankin Setelipaino;100000;Eliel Saarinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0151.jpg;0151.jpg;151;151 Postimerkkinäyttely 1928
Bore Aurajoki Turku linna kaupunki laiva Turun linna laivaliikenne liikenne rannikko merenkulku satama höyrylaiva gotiikka kivirakennus ;01.06.1929;31.12.1929;1;Turku 700 vuotta - s/s Bore I;oliivinvihreä;Suomen Pankin Setelipaino;1006000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0152.jpg;0152.jpg;152;152 Turku 700 vuotta - s/s Bore I
tuomiokirkko kirkko gotiikka kivirakennus torni empire C L Engel uskonto kaupunki Turku rakennus keskiaika;01.06.1929;31.12.1929;1.5;Turku 700 vuotta - Turun tuomiokirkko;lila;Suomen Pankin Setelipaino;1007000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0153.jpg;0153.jpg;153;153 Turku 700 vuotta - Turun tuomiokirkko
Turun linna linnoitus kaupunki puolustusvoimat Turku rakennus kivirakennus keskiaika gotiikka;01.06.1929;31.12.1929;2;Turku 700 vuotta - Turun linna;harmaansininen;Suomen Pankin Setelipaino;1010000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0154.jpg;0154.jpg;154;154 Turku 700 vuotta - Turun linna
vaakuna leijona 1930;01.01.1930;30.06.1963;0.05;Malli 1930 Leijona;ruskea;Suomen Pankin Setelipaino;7700000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0161.jpg;0161.jpg;161;161 Malli 1930 Leijona
vaakuna leijona 1930;01.01.1930;30.06.1963;0.1;Malli 1930 Leijona;violetti;Suomen Pankin Setelipaino;9000000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0162.jpg;0162.jpg;162;162 Malli 1930 Leijona
vaakuna leijona 1930;01.01.1930;30.06.1963;0.2;Malli 1930 Leijona;vihreä;Suomen Pankin Setelipaino;4975000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0163.jpg;0163.jpg;163;163 Malli 1930 Leijona
vaakuna leijona 1930;24.01.1930;30.06.1963;0.25;Malli 1930 Leijona;ruskea;Suomen Pankin Setelipaino;38000000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0164.jpg;0164.jpg;164;164 Malli 1930 Leijona
vaakuna leijona 1930;01.01.1930;30.06.1963;0.4;Malli 1930 Leijona;vihreä;Suomen Pankin Setelipaino;32972000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0165.jpg;0165.jpg;165;165 Malli 1930 Leijona
vaakuna leijona 1930;01.01.1930;30.06.1963;0.5;Malli 1930 Leijona;keltainen;Suomen Pankin Setelipaino;10601000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0166.jpg;0166.jpg;166;166 Malli 1930 Leijona
vaakuna leijona 1930;01.01.1930;30.06.1963;0.6;Malli 1930 Leijona;harmaa;Suomen Pankin Setelipaino;1987000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0167.jpg;0167.jpg;167;167 Malli 1930 Leijona
vaakuna leijona 1930;01.01.1930;30.06.1963;1;Malli 1930 Leijona;oranssi;Suomen Pankin Setelipaino;118200000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0168.jpg;0168.jpg;168;168 Malli 1930 Leijona
vaakuna leijona 1930;01.01.1930;30.06.1963;1.2;Malli 1930 Leijona;punainen;Suomen Pankin Setelipaino;1983000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0169.jpg;0169.jpg;169;169 Malli 1930 Leijona
vaakuna leijona 1930;01.01.1930;30.06.1963;1.5;Malli 1930 Leijona;violetti;Suomen Pankin Setelipaino;77997000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0170.jpg;0170.jpg;170;170 Malli 1930 Leijona
vaakuna leijona 1930;01.01.1930;30.06.1963;2;Malli 1930 Leijona;sininen;Suomen Pankin Setelipaino;11897000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0171.jpg;0171.jpg;171;171 Malli 1930 Leijona
vaakuna leijona 1930;01.01.1930;30.06.1963;3;Malli 1930 Leijona;oliivinvihreä;Suomen Pankin Setelipaino;12000000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0172.jpg;0172.jpg;172;172 Malli 1930 Leijona
linna Tott Kyrönsalmi linnoitus Olavinlinna rakennus keskiaika 1930 Saimaa Savonlinna;24.01.1930;01.07.1963;5;Malli 1930 Olavinlinna;sininen;Suomen Pankin Setelipaino;53200000;Aarne Karjalainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0173.jpg;0173.jpg;173;173 Malli 1930 Olavinlinna
järvi maisema luonto Saimaa;24.01.1930;01.07.1963;10;Malli 1930 Saimaa;harmaanvioletti;Suomen Pankin Setelipaino;550000;Aarne Karjalainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0174.jpg;0174.jpg;174;174 Malli 1930 Saimaa
puunkaataja puunhakkaaja metsätalous työväline kirves 1930;24.01.1930;01.07.1963;25;Malli 1930 Puunkaataja;harmaanruskea;Suomen Pankin Setelipaino;19500000;Akseli Gallen-Kallela;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0175.jpg;0175.jpg;175;175 Malli 1930 Puunkaataja
punainen risti lippu standaari avustus hyväntekeväisyys avustustoiminta;06.02.1930;28.02.1931;1;Standaari;punaoranssi;Suomen Pankin Setelipaino;312000;Eric O. W. Ehrström;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0176.jpg;0176.jpg;176;176 Standaari
punainen risti miekka viitta ase avustus hyväntekeväisyys avustustoiminta;06.02.1930;28.02.1931;1.5;Miekka ja viitta;oliivinharmaa;Suomen Pankin Setelipaino;423000;Eric O. W. Ehrström;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0177.jpg;0177.jpg;177;177 Miekka ja viitta
punainen risti viikinki laiva purjehdus laivaliikenne merenkulku liikenne avustus hyväntekeväisyys avustustoiminta;06.02.1930;28.02.1931;2;Viikinkilaiva;sininen;Suomen Pankin Setelipaino;310000;Eric O. W. Ehrström;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0178.jpg;0178.jpg;178;178 Viikinkilaiva
Saimaa järvi ilmalaiva lisäpainama maisema Graf Zeppelin lentoliikenne liikenne ilmailu luonto;24.09.1930;24.09.1930;10;Zeppelin;harmaanvioletti / punainen;Suomen Pankin Setelipaino;50000;Aarne Karjalainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0179.jpg;0179.jpg;179;179 Zeppelin
punainen risti Hattulan Pyhän Ristin kirkko uskonto avustus keskiaika hyväntekeväisyys gotiikka rakennus arkkitehtuuri avustustoiminta;01.01.1931;30.04.1932;1;Hattulan kirkko;harmaanvihreä;Suomen Pankin Setelipaino;300000;Eric O. W. Ehrström;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0180.jpg;0180.jpg;180;180 Hattulan kirkko
punainen risti Hämeenlinna linna vankila gotiikka museo linnoitus maanpuolustus keskiaika rakennus avustus avustustoiminta;01.01.1931;30.04.1932;1.5;Hämeen linna;ruskea;Suomen Pankin Setelipaino;300000;Eric O. W. Ehrström;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0181.jpg;0181.jpg;181;181 Hämeen linna
punainen risti Viipurin linna linnoitus maanpuolustus rakennus arkkitehtuuri keskiaika avustus gotiikka avustustoiminta;01.01.1931;30.04.1932;2;Viipurin linna;sininen;Suomen Pankin Setelipaino;300000;Eric O. W. Ehrström;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0182.jpg;0182.jpg;182;182 Viipurin linna
Lönnrot Elias lääkäri kansanrunous professori Kalevala Kanteletar kirjallisuus SKS Suomalaisen Kirjallisuuden Seura tiedemies tutkimus;01.01.1931;01.03.1932;1;Suomalaisen Kirjallisuuden Seura 100 vuotta - Elias Lönnrot;ruskea;Suomen Pankin Setelipaino;1015700;Paavo Riihimäki;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0183.jpg;0183.jpg;183;183 Suomalaisen Kirjallisuuden Seura 100 vuotta - Elias Lönnrot
kirjallisuus sinetti SKS kansanperinne kansanrunous Suomalaisen kirjallisuuden seura;01.01.1931;01.03.1932;1.5;Suomalaisen Kirjallisuuden Seura 100 vuotta - Sinetti;sininen;Suomen Pankin Setelipaino;1015700;Paavo Riihimäki;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0184.jpg;0184.jpg;184;184 Suomalaisen Kirjallisuuden Seura 100 vuotta - Sinetti
soikiomerkki 1856 vaakuna leijona ovaali kruunu postitorvi postimerkki ;01.03.1931;29.02.1932;1.5;Suomen postimerkit 75 vuotta;punainen;Suomen Pankin Setelipaino;715000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0185.jpg;0185.jpg;185;185 Suomen postimerkit 75 vuotta
soikiomerkki 1856 vaakuna leijona ovaali kruunu postitorvi postimerkki;01.03.1931;29.02.1932;2;Suomen postimerkit 75 vuotta;sininen;Suomen Pankin Setelipaino;515000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0186.jpg;0186.jpg;186;186 Suomen postimerkit 75 vuotta
ehiökuori ehiö 1845 porto stempel leima arvoleima harrastus filatelia avustus;15.10.1931;31.12.1962;1;Pro Filatelia;musta;Suomen Pankin Setelipaino;100000;Selim Savonius;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0187.jpg;0187.jpg;187;187 Pro Filatelia
valtionpäämies valtiomies presidentti Pehr Evind Svinhufvud ;15.12.1931;31.12.1962;2;Presidentti Svinhufvud 70 vuotta;tummansininen / musta;Suomen Pankin Setelipaino;1000000;Eric O. W. Ehrström;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0188.jpg;0188.jpg;188;188 Presidentti Svinhufvud 70 vuotta
punainen risti Helsinki Helsingin yliopiston kirjasto empire rakennus arkkitehtuuri Carl Ludvig Engel avustus avustustoiminta;01.01.1932;30.04.1933;1.25;Helsingin yliopiston kirjasto;oliivinkeltainen;Suomen Pankin Setelipaino;300000;Eric O. W. Ehrström;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0189.jpg;0189.jpg;189;189 Helsingin yliopiston kirjasto
punainen risti Helsinki Tuomiokirkko kirkko Engel uskonto arkkitehtuuri Nikolainkirkko rakennus avustus empire  avustustoiminta;01.01.1932;30.04.1933;2;Helsingin tuomiokirkko;lila;Suomen Pankin Setelipaino;500000;Eric O. W. Ehrström;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0190.jpg;0190.jpg;190;190 Helsingin tuomiokirkko
punainen risti Eduskuntatalo J. S. Siren rakennus arkkitehtuuri parlamentti avustus klassismi avustustoiminta kansanedustuslaitos;01.01.1932;30.04.1933;2.5;Eduskuntatalo;vihertävänsininen;Suomen Pankin Setelipaino;300000;Eric O. W. Ehrström;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0191.jpg;0191.jpg;191;191 Eduskuntatalo
vaakuna leijona 1930;01.12.1931;30.06.1963;0.5;Malli 1930 Leijona;vihreä;Suomen Pankin Setelipaino;4028500;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0192.jpg;0192.jpg;192;192 Malli 1930 Leijona
vaakuna leijona 1930;01.12.1931;30.06.1963;1.25;Malli 1930 Leijona;keltainen;Suomen Pankin Setelipaino;4374000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0193.jpg;0193.jpg;193;193 Malli 1930 Leijona
vaakuna leijona 1930;01.01.1932;30.06.1963;0.5;Malli 1930 Leijona;vihreä;Suomen Pankin Setelipaino;355594000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0194.jpg;0194.jpg;194;194 Malli 1930 Leijona
vaakuna leijona 1930;01.06.1932 ;30.06.1963;1.25;Malli 1930 Leijona;keltainen;Suomen Pankin Setelipaino;37000000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0195.jpg;0195.jpg;195;195 Malli 1930 Leijona
vaakuna leijona 1930;01.03.1932;30.06.1963;1.5;Malli 1930 Leijona;punainen;Suomen Pankin Setelipaino;16990000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0196.jpg;0196.jpg;196;196 Malli 1930 Leijona
vaakuna leijona 1930;01.02.1932;30.06.1963;2;Malli 1930 Leijona;violetti;Suomen Pankin Setelipaino;154000000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0197.jpg;0197.jpg;197;197 Malli 1930 Leijona
vaakuna leijona 1930;01.02.1932;30.06.1963;2.5;Malli 1930 Leijona;sininen;Suomen Pankin Setelipaino;8000000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0198.jpg;0198.jpg;198;198 Malli 1930 Leijona
järvi maisema luonto Saimaa;1.6.1932;01.07.1963;10;Malli 1930 Saimaa ;lila;Suomen Pankin Setelipaino;14600000;Aarne Karjalainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0199.jpg;0199.jpg;199;199 Malli 1930 Saimaa 
punainen risti Maunu II Tavast Nousiainen kirkko piispa uskonto keskiaika avustus kenotafi  pyhä Henrik taidekäsityö muistomerkki avustustoiminta;20.01.1933;31.12.1962;1.25;Piispoja - Maunu II Tavast;harmaanruskea;Suomen Pankin Setelipaino;300000;Eric O. W. Ehrström;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0200.jpg;0200.jpg;200;200 Piispoja - Maunu II Tavast
punainen risti Mikael Agricola kirjallisuus piispa uskonto uskonpuhdistus veistos kuvanveisto taide Ville Vallgren Helsingin tuomiokirkko  avustustoiminta;20.01.1933;31.12.1962;2;Piispoja - Mikael Agricola;violetti;Suomen Pankin Setelipaino;500000;Eric O. W. Ehrström;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0201.jpg;0201.jpg;201;201 Piispoja - Mikael Agricola
punainen risti Isac Rothovius piispa uskonto taide kuvataide maalaustaide Jochim Neimar muotokuva  avustustoiminta;20.01.1933;31.12.1962;2.5;Piispoja - Isac Rothovius;harmaansininen;Suomen Pankin Setelipaino;300000;Eric O. W. Ehrström;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0202.jpg;0202.jpg;202;202 Piispoja - Isac Rothovius
punainen risti Evert Horn sotamarsalkka sotilas maanpuolustus asepuku avustus muotokuva haarniska  avustustoiminta;20.01.1934;31.12.1962;1.25;Sotapäälliköitä - Sotamarsalkka Evert Horn;ruskea;Suomen Pankin Setelipaino;400000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0203.jpg;0203.jpg;203;203 Sotapäälliköitä - Sotamarsalkka Evert Horn
punainen risti Torsten Stålhandske kenraali hakkapeliitta sotilas maanpuolustus asepuku maalaustaide avustus muotokuva kuvataide  avustustoiminta;20.01.1934;31.12.1962;2;Sotapäälliköitä - Kenraali Torsten Stålhandske;vaaleanvioletti;Suomen Pankin Setelipaino;400000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0204.jpg;0204.jpg;204;204 Sotapäälliköitä - Kenraali Torsten Stålhandske
punainen risti Jacob de la Gardie kreivi sotilas maanpuolustus Laiska Jaakko maalaustaide avustus muotokuva kuvataide avustustoiminta;20.01.1934;31.12.1962;2.5;Sotapäälliköitä - Kreivi Jacob de la Gardie;harmaansininen;Suomen Pankin Setelipaino;400000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0205.jpg;0205.jpg;205;205 Sotapäälliköitä - Kreivi Jacob de la Gardie
Aleksis Kivi Stenvall kirjailija kirjallisuus Wäinö Aaltonen taide veistos muotokuva kuvanveisto ;10.10.1934 ;31.12.1962;2;Aleksis Kiven syntymästä 100 vuotta;violetti;Suomen Pankin Setelipaino;800000;Germund Paaer;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0206.jpg;0206.jpg;206;206 Aleksis Kiven syntymästä 100 vuotta
punainen risti Mathias Calonius professori prokuraattori hallinto lainsäädäntö avustus maalaustaide kuvataide Per Kraft vanhempi muotokuva taide tiedemies avustustoiminta;01.01.1935;31.12.1962;1.25;Tiedemiehiä - Professori Mathias Calonius;ruskea;Suomen Pankin Setelipaino;400000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0207.jpg;0207.jpg;207;207 Tiedemiehiä - Professori Mathias Calonius
punainen risti Henrik Gabriel Porthan professori kirjallisuus avustus piirros Hedberg muotokuva taide tiedemies historiantutkimus avustustoiminta;01.01.1935;31.12.1962;2;Tiedemiehiä - Professori Henrik Gabriel Porthan;violetti;Suomen Pankin Setelipaino;400000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0208.jpg;0208.jpg;208;208 Tiedemiehiä - Professori Henrik Gabriel Porthan
